timestamp,heartbeat,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54
2016-11-15 16:01:19,142,24,25,1.60791,26.1124,5.09491,2.28957,24.1829,4.12136,1.74507,-0.176184,-3.17631,5.52355,-42.3638,-23.9967,0.337342,-0.673809,0.653374,0.0726988,32.1875,-10.6371,33.0143,-9.62819,-12.0742,30.4711,-9.07708,1.28802,-0.00366393,-0.126902,16.0114,-29.4688,33.9701,0.506241,-0.633777,-0.52943,-0.248496,31.4375,28.17,14.2867,-23.1241,31.6272,14.612,-29.0996,-0.25071,-1.19877,-2.14624,-34.9895,-26.9468,14.6487,0.462046,-0.65225,0.473691,-0.369731
2016-11-15 16:01:20,142,24,25,10.1919,14.758,-5.36072,8.59579,17.6049,-4.76503,2.75907,-2.52616,0.529614,10.8118,-44.7486,-13.4944,0.168872,-0.760535,0.619303,0.0976414,32.1875,1.93466,-3.55972,0.243802,1.5772,-0.690989,-2.31329,-0.729221,0.702064,0.602822,17.8093,-32.8837,29.6309,0.54807,-0.645226,-0.465831,-0.257496,31.4375,-17.9548,3.03316,9.46685,-17.2943,-0.0228152,9.5751,0.117411,-0.253793,0.272491,-32.7888,-30.2856,11.1145,0.528051,-0.622823,0.527479,-0.234565
2016-11-15 16:01:21,142,24,25,-1.38863,-4.13216,-6.47114,-1.2167,-3.03211,-7.50342,-0.931623,1.00642,2.18058,2.37348,-46.0351,-12.8133,0.143377,-0.70396,0.689679,0.0906949,32.1875,-1.27874,5.11145,0.273564,-0.85017,5.25723,0.514463,0.221132,0.527104,0.215914,12.8559,-31.93,32.4111,0.509211,-0.660439,-0.475231,-0.280497,31.4375,1.49182,3.93965,-0.218278,-1.33202,2.52591,0.612885,0.474475,1.01992,1.13771,-35.8291,-26.4067,8.97181,0.525471,-0.599363,0.525077,-0.298226
2016-11-15 16:01:22,143,24,25,-0.201915,-2.74466,-3.03266,-0.549644,-2.86713,-3.57827,-3.54915,2.44255,0.666117,-1.68679,-41.1114,-25.6957,0.29823,-0.626959,0.710463,0.114997,32.1875,-0.280727,-0.740331,-1.50922,-0.085146,-0.356398,-1.44087,0.132868,0.922184,0.177747,9.63867,-32.3275,32.673,0.486313,-0.645896,-0.496073,-0.316591,31.4375,6.83247,12.5196,0.439267,7.40849,10.5729,-0.549162,2.33112,0.0502478,0.249659,-38.2612,-23.3088,14.2074,0.460357,-0.620889,0.511559,-0.375334
2016-11-15 16:01:23,143,24,25,-0.725546,18.7564,3.58376,0.669034,15.7963,2.61621,1.4883,1.49318,-0.848772,1.6799,-40.1762,-28.5953,0.427531,-0.608754,0.667044,0.0410897,32.1875,4.92217,37.9087,-13.3892,0.363138,31.9853,-11.0973,1.61223,-1.32283,1.21633,7.48042,-29.5431,36.0263,0.443833,-0.668608,-0.507972,-0.312953,31.4375,27.9281,15.8512,8.73874,24.0415,11.792,3.76292,0.104531,-1.98088,-1.70993,-33.5361,-26.4883,20.0429,0.415904,-0.700504,0.465422,-0.345977
2016-11-15 16:01:24,143,24,25,1.63312,28.4644,-3.37987,-0.426347,29.4662,-3.40762,3.17115,-2.89105,-2.83004,15.0593,-43.4894,-18.235,0.294624,-0.758101,0.579743,0.0487725,32.1875,-2.3174,13.2985,-3.41163,-1.31276,17.7019,-4.52443,-2.21913,0.299335,-0.283189,6.89611,-31.4541,34.2,0.459498,-0.661567,-0.491372,-0.331278,31.375,46.4781,-4.91805,-0.743886,37.063,-4.33228,0.582368,-1.88081,2.11402,2.60302,-37.8608,-23.842,14.7768,0.441375,-0.640898,0.495344,-0.386099
2016-11-15 16:01:25,143,24,25,2.29817,-3.30241,-3.80157,3.68068,-2.76238,-4.26236,1.21083,-0.142474,2.77979,9.05996,-45.1501,-11.3887,0.176857,-0.746866,0.639377,0.0459201,32.1875,-1.55525,-3.89243,-0.515319,-1.27392,-4.8847,0.774704,0.101736,-0.925581,-0.700454,10.7781,-35.0735,28.6074,0.52052,-0.633309,-0.468924,-0.328769,31.375,13.5174,-5.44098,-4.47454,13.31,-3.6818,-7.33036,-0.94928,-1.65014,-4.71404,-34.8995,-27.6088,9.9693,0.521294,-0.606519,0.522816,-0.295044
2016-11-15 16:01:26,143,24,25,-0.351621,-4.30567,-3.7609,0.0848183,-2.81288,-5.27032,-2.58048,1.28665,1.78706,-3.10008,-43.5115,-16.2296,0.229901,-0.644379,0.728158,0.0413067,32.1875,-0.985185,-0.913002,0.453348,-0.725525,-1.47498,0.826635,-0.387723,-0.255475,-0.512627,14.5145,-34.9532,28.3507,0.551668,-0.619085,-0.472496,-0.298569,31.375,-7.34409,-11.0879,10.2807,-7.32042,-12.9063,10.2447,-0.570512,-0.434452,0.0862309,-24.4981,-36.2355,11.0087,0.552015,-0.66315,0.485677,-0.140108
2016-11-15 16:01:27,143,24,25,-1.96279,10.0957,5.63428,-0.796933,8.06121,4.53736,-1.4489,1.75283,-1.16536,0.0508703,-40.956,-25.7001,0.375327,-0.608697,0.6979,0.0393999,32.1875,0.229443,20.2131,-4.23983,-0.939947,15.6915,-2.93059,1.34426,0.182281,-0.807192,17.4148,-33.2569,30.4763,0.547633,-0.618646,-0.500539,-0.258527,31.375,51.4698,8.17486,-13.1612,33.501,3.82437,-7.62824,1.65383,2.49284,5.0752,-36.4892,-25.7321,8.25954,0.538114,-0.571014,0.555946,-0.274409
2016-11-15 16:01:28,143,24,25,-3.53751,28.9715,2.08315,-4.11493,31.0239,2.73875,0.597098,-1.93991,-2.81039,10.6201,-42.8836,-23.3477,0.320967,-0.712496,0.616971,0.0931463,32.1875,0.388514,26.452,-5.88351,-0.764621,31.7424,-8.25,-0.985992,-1.58243,1.00892,18.8831,-30.2178,32.3023,0.53176,-0.655765,-0.491551,-0.213497,31.375,14.0762,7.13822,-1.69125,18.2785,9.94907,-5.59951,-3.96201,-2.06316,-1.45437,-32.5286,-29.2615,13.5254,0.505466,-0.634182,0.533905,-0.239298
2016-11-15 16:01:29,143,24,25,6.331,6.17821,-9.27684,7.58506,7.67063,-9.30266,0.707705,-1.12573,1.6059,7.99297,-45.4692,-17.0275,0.172186,-0.728963,0.647001,0.142672,32.1875,3.11205,-4.85255,-1.04718,2.63748,-4.87503,-1.682,0.055687,0.769333,0.705115,15.4965,-33.1852,29.6165,0.542534,-0.6593,-0.448628,-0.264034,31.4375,-11.2567,0.0677302,4.80743,-13.0129,-1.29666,6.06023,0.431994,1.05048,0.269008,-30.9966,-31.6687,8.99491,0.552067,-0.608829,0.539697,-0.182417
2016-11-15 16:01:30,144,24,25,-1.48715,-4.7604,-0.46646,-1.55752,-4.64003,-1.54985,-0.566264,0.725463,2.16041,-2.96263,-43.272,-18.1998,0.205874,-0.648263,0.725438,0.105404,32.1875,1.39195,-3.97405,-0.0357301,0.4062,-2.82013,0.332295,-0.742394,0.69515,0.201231,11.6459,-34.7204,30.3035,0.526147,-0.650901,-0.451756,-0.308892,31.4375,2.70612,-1.94551,-1.13404,2.30094,-2.40434,0.367286,1.42005,0.559564,0.933431,-33.3527,-29.2359,8.27464,0.546773,-0.603361,0.519377,-0.259312
2016-11-15 16:01:31,144,24,25,1.20956,-0.440708,1.25281,0.606169,-1.67897,0.0874332,-0.892169,2.92556,0.201683,-3.79951,-40.131,-27.2721,0.334104,-0.601485,0.718952,0.0984865,32.1875,-0.400534,-0.347395,0.84931,-0.605279,-1.00666,0.313441,0.3278,0.558617,0.106361,8.29828,-34.8549,30.4219,0.506174,-0.637356,-0.468479,-0.343646,31.4375,2.41635,33.0925,-4.78893,4.28099,15.4866,-1.57755,-0.774672,0.531412,0.627263,-36.0558,-25.6107,13.0832,0.475205,-0.634159,0.514231,-0.32801
2016-11-15 16:01:32,144,24,25,-6.37113,29.9684,0.767257,-5.38051,25.7002,0.939619,2.89501,-0.0655795,-2.99645,4.27901,-42.7932,-23.0729,0.36198,-0.657706,0.660492,0.0119507,32.1875,7.93495,42.6009,-8.54847,10.3847,41.3763,-7.88127,0.248617,-0.181053,0.00147614,8.1909,-31.6305,33.928,0.468876,-0.67707,-0.471494,-0.315316,31.4375,24.6886,1.83754,-11.66,22.2711,-0.454334,-16.5451,0.231034,-0.157165,0.479296,-31.0355,-29.5712,21.0481,0.422179,-0.72032,0.471201,-0.284381
2016-11-15 16:01:33,144,24,25,11.1915,23.3322,-8.80005,9.42717,25.7501,-9.10255,3.78269,-2.68541,0.139263,13.8971,-44.5395,-11.2709,0.142041,-0.783665,0.601349,0.0638241,32.1875,-1.25057,-0.092723,-0.870639,-0.925452,2.95178,-2.09114,-1.98964,-0.0648109,-0.465539,8.9377,-34.8788,30.7085,0.506014,-0.632249,-0.47708,-0.341475,31.4375,-1.00913,34.5718,-34.6244,-2.76531,2.83434,-18.9655,-2.05994,1.41314,1.51126,-38.3087,-22.5423,11.3697,0.476051,-0.600362,0.539711,-0.348788
2016-11-15 16:01:34,144,24,25,-2.79907,-2.32489,-5.03584,-1.78986,-1.69689,-5.28595,-2.31168,0.945292,2.63102,1.72768,-44.6351,-12.1643,0.166372,-0.69877,0.693394,0.0569723,32.1875,1.05401,6.44315,-2.12792,0.650847,3.47448,-0.648332,0.658177,-0.245521,-0.702055,12.5843,-35.7854,29.047,0.538822,-0.619025,-0.47696,-0.314624,31.4375,-13.5186,-5.80735,5.32235,-9.29035,-5.90945,5.66178,0.267649,-1.52687,-3.34611,-24.0845,-35.4711,15.2642,0.508675,-0.709451,0.447097,-0.195023
2016-11-15 16:01:35,144,24,25,-1.17872,-1.81572,2.37629,-1.24628,-1.90686,0.482447,-1.33732,2.39118,-0.176511,-1.70405,-42.1008,-22.0152,0.283738,-0.639456,0.71302,0.0468163,32.1875,-0.0268412,1.15496,0.463988,-0.761844,1.00196,-0.329622,0.13421,-0.113105,-0.45436,14.9075,-35.0963,28.0722,0.553489,-0.603938,-0.492706,-0.293513,31.4375,-2.65218,-8.90535,9.08044,-3.39991,-9.42703,9.92507,-0.0981713,0.998939,3.04706,-26.3019,-35.1139,11.5684,0.531384,-0.677953,0.473234,-0.184555
2016-11-15 16:01:36,144,24,25,-2.62381,22.0074,4.81444,-1.93315,18.3538,4.27436,0.778915,-0.414139,-1.86133,4.16029,-43.2831,-22.9385,0.31521,-0.668153,0.673201,0.0318526,32.1875,-9.43418,28.1086,-16.173,-5.83111,27.1268,-12.9782,1.75195,-0.167055,-0.318305,16.1091,-32.8226,31.1698,0.529298,-0.612262,-0.524819,-0.263712,31.4375,42.0682,28.1933,-30.3998,41.2195,32.0542,-28.3894,4.88119,-0.334756,-2.12148,-34.2344,-26.599,14.3673,0.4608,-0.652441,0.480959,-0.361474
2016-11-15 16:01:37,144,24,25,3.41721,25.4791,-4.69014,1.37619,27.8364,-4.29684,2.58744,-2.76113,-1.31017,12.2016,-44.3288,-16.9118,0.19917,-0.760401,0.612407,0.0841374,32.1875,0.719447,16.4096,-4.06371,0.689532,19.991,-4.15206,-1.28107,-1.23532,1.0737,17.6723,-32.4919,29.7687,0.54558,-0.636782,-0.489989,-0.23825,31.4375,-4.08089,-1.4793,7.43753,-0.965268,0.65691,5.85373,-3.00755,-1.77619,-0.165149,-30.1807,-32.3435,12.2607,0.509493,-0.651027,0.515821,-0.224744
2016-11-15 16:01:38,144,24,25,4.00045,-3.55332,-9.12497,4.95289,-2.32329,-9.39888,-0.95696,0.372599,1.71943,5.96057,-45.8531,-11.1157,0.0946275,-0.725527,0.674796,0.0964698,32.1875,0.869721,-1.11862,-1.2161,0.983335,-3.12153,-0.941522,0.325614,0.461048,0.244781,15.55,-34.862,27.9344,0.555683,-0.63953,-0.45626,-0.27211,31.4375,-4.39324,3.46385,2.11688,-5.64586,3.1941,3.60015,-0.179657,1.32931,0.707996,-32.6665,-30.0342,11.1146,0.524033,-0.622325,0.53663,-0.223895
2016-11-15 16:01:39,144,24,25,-2.59955,-3.18377,0.897104,-2.44132,-3.87696,0.140668,-0.819823,1.23023,1.04867,-1.61743,-44.3336,-13.8654,0.158911,-0.674665,0.718959,0.0516948,32.1875,0.107848,-2.53736,0.207383,0.194539,-3.74144,1.13186,-0.214682,0.568986,0.209129,13.3723,-35.4263,27.7814,0.549036,-0.628729,-0.459173,-0.304005,31.4375,4.52653,1.18634,-4.80082,3.96245,-0.413823,-4.82419,3.37652,0.308027,0.0571051,-34.75,-28.1283,10.9632,0.507967,-0.623945,0.50689,-0.309394
2016-11-15 16:01:40,144,24,25,2.90008,4.95939,-0.125634,2.51213,2.58136,0.227158,-0.13825,2.38079,0.0418646,0.419059,-42.9586,-21.883,0.289912,-0.656344,0.695801,0.0320038,32.1875,-0.234227,6.74998,-1.91993,-0.521036,3.68841,-0.640637,1.23842,0.159985,0.0209664,11.389,-34.4527,30.0181,0.521451,-0.635911,-0.475629,-0.312222,31.4375,30.3328,-52.3102,-19.9873,41.2977,-43.4222,6.51269,4.54845,-2.28396,-0.66363,-33.7744,-28.0256,18.6255,0.425617,-0.69645,0.44795,-0.364896
2016-11-15 16:01:41,144,24,25,-5.79553,31.4225,-5.81037,-8.86142,34.2837,-4.05888,1.02101,-2.47984,-3.60774,11.5802,-43.9237,-17.5691,0.252161,-0.74513,0.616729,0.0289892,32.1875,4.86952,35.3151,-7.18637,6.59171,38.5019,-7.74583,-0.117864,0.476463,-0.202903,10.9089,-32.1173,33.5267,0.488485,-0.680789,-0.468678,-0.279732,31.4375,20.0242,5.13936,-7.90794,17.9971,6.72439,-8.03955,-0.0865017,1.44183,1.59865,-32.5968,-28.0768,21.1827,0.413219,-0.708579,0.46204,-0.337171
2016-11-15 16:01:42,144,24,25.0625,9.58188,6.54186,-8.19021,10.5095,9.22045,-8.99193,0.25652,-0.506281,1.82305,13.7662,-44.7799,-10.0881,0.0724338,-0.788669,0.602739,0.0972652,32.1875,0.789064,-12.1627,-2.92411,-0.349532,-11.3286,-1.32002,-0.69622,-0.352308,-0.466979,11.9913,-36.6639,26.7918,0.547468,-0.617329,-0.46322,-0.323437,31.4375,17.0428,17.5239,-11.1411,13.1276,18.6553,-9.3991,-2.89096,-0.367271,-2.57314,-37.3686,-24.9074,11.0921,0.489914,-0.600987,0.527251,-0.347571
2016-11-15 16:01:43,144,24,25.0625,-0.294011,-4.72614,0.167095,-0.415667,-4.58832,-2.03436,-1.37131,1.3354,2.11025,1.62256,-44.755,-14.2631,0.153343,-0.702207,0.690306,0.0828775,32.1875,2.01608,0.994548,-0.0018522,2.07387,4.27026,0.0254574,-0.913784,0.0667566,-0.38686,15.1972,-36.1377,27.0931,0.560027,-0.608278,-0.480895,-0.291734,31.4375,-7.62624,-14.0797,4.89386,-5.41705,-12.957,5.55793,-1.44648,-0.861747,-0.794471,-23.8504,-35.8769,12.5707,0.518677,-0.692151,0.464089,-0.191112
2016-11-15 16:01:44,144,24,25.0625,-2.89519,3.38313,5.18111,-2.55138,0.477127,4.23865,-0.642886,2.25362,-0.0607472,0.672828,-43.3444,-21.8812,0.270852,-0.663237,0.696602,0.0387588,32.1875,-0.711376,4.61073,-1.10848,-0.701675,3.09936,-0.0367541,0.342149,-0.206953,-0.385257,16.9747,-34.6559,27.2381,0.566284,-0.599416,-0.492098,-0.279039,31.4375,7.39458,-1.51586,3.11764,3.47371,-4.56203,4.37883,0.605797,1.04774,4.04349,-33.8344,-29.8514,9.69198,0.522813,-0.615205,0.532871,-0.253453
2016-11-15 16:01:45,144,24,25.0625,-6.49808,32.3335,2.06595,-5.95565,31.3236,2.19635,1.70599,-1.72753,-2.94364,8.98915,-44.4069,-19.0045,0.238978,-0.73089,0.637492,0.0478846,32.1875,-8.23141,38.1633,-9.91111,-11.9179,36.9317,-9.90556,0.811528,-1.04033,0.191473,17.8928,-31.5987,31.1752,0.529632,-0.618401,-0.528439,-0.240465,31.4375,27.9817,12.7945,-21.5731,32.0815,17.3399,-24.8124,-1.65759,-1.63188,-1.86097,-36.2851,-26.2397,14.2178,0.45195,-0.638603,0.508409,-0.359788
2016-11-15 16:01:46,145,24,25.0625,11.3267,12.9684,-9.30189,10.3511,16.0322,-9.58053,2.70189,-1.90063,1.67545,10.1695,-45.7044,-9.41907,0.056026,-0.766752,0.633315,0.0886848,32.1875,-0.606893,-0.115838,1.58052,-1.01971,2.16343,0.597176,-1.19825,0.0662688,0.924024,16.5965,-35.0287,27.0966,0.56469,-0.627662,-0.466543,-0.263635,31.4375,-14.1645,1.6206,7.50783,-14.055,1.39793,8.16089,0.239463,-0.250497,-0.263607,-31.7786,-30.0802,10.5505,0.519071,-0.612025,0.553248,-0.2234
2016-11-15 16:01:47,145,24,25.0625,-0.539098,-6.81319,-4.29407,0.230024,-6.40888,-5.91192,-0.569281,1.80825,1.88531,-0.789058,-44.7463,-8.2216,0.0729167,-0.688633,0.721212,0.0179121,32.1875,-2.40635,3.60463,-0.361502,-2.04867,3.94728,0.200527,0.0839272,0.716804,0.0869228,13.4882,-35.0441,28.2031,0.540846,-0.627734,-0.474305,-0.29744,31.4375,-3.25472,-4.91962,0.328279,-0.990629,-3.72133,0.056031,0.0997095,1.09358,0.367793,-33.0832,-29.2456,9.55209,0.527627,-0.604539,0.534249,-0.265934
2016-11-15 16:01:48,145,24,25.0625,-2.57679,-0.574644,-0.0735416,-2.99819,-1.3062,-0.55903,-2.11263,2.01947,-0.0599266,-3.10286,-43.3872,-16.0991,0.189976,-0.647922,0.737634,0.00133714,32.1875,-0.0951549,-2.05038,-0.262529,-0.0421582,-1.89776,-0.161036,0.128505,0.892084,0.0635604,10.2749,-35.6996,28.4664,0.525502,-0.608075,-0.491259,-0.335793,31.4375,5.84259,6.35379,-1.61646,5.72613,3.47516,-3.63525,2.88306,-0.00173688,0.486158,-35.382,-26.9297,13.7963,0.463772,-0.634592,0.512954,-0.345089
2016-11-15 16:01:49,145,24,25.0625,2.77193,18.4782,1.01995,2.4571,17.8817,1.65847,0.456677,1.36144,-0.691859,-0.948079,-43.7534,-20.5631,0.305101,-0.627955,0.713786,-0.0556325,32.1875,0.296709,40.9795,-18.0908,-4.3888,33.0387,-11.9874,3.36111,-1.06622,0.782945,8.86198,-32.8154,33.3754,0.471373,-0.646019,-0.512251,-0.313156,31.4375,11.7194,17.3737,16.0494,10.2311,21.2744,5.54632,0.887739,-0.862876,-1.68478,-31.0273,-29.44,22.0408,0.412209,-0.724276,0.439706,-0.334914
2016-11-15 16:01:50,145,24,25.0625,-0.240037,23.2751,-4.04471,-1.36324,25.471,-3.2771,1.16357,-3.27934,-3.69854,12.4528,-43.7226,-18.2283,0.260084,-0.743098,0.616498,0.00958067,32.1875,-0.0467526,21.4159,-4.67467,0.666901,25.0041,-5.70907,-0.983751,0.586338,-0.210633,8.0465,-31.368,34.6305,0.457778,-0.665523,-0.503532,-0.30655,31.4375,28.7335,-3.16916,-1.39979,24.2676,0.606936,-2.51368,-0.629487,2.55477,2.64039,-34.9645,-26.4234,17.9103,0.425205,-0.680535,0.465569,-0.373254
2016-11-15 16:01:51,145,24,25.0625,3.36469,-1.28291,-6.14013,4.65496,1.03386,-6.94451,-0.308614,0.089876,2.20676,10.4363,-45.844,-11.3872,0.111101,-0.761273,0.637525,0.0410163,32.1875,-1.45955,-8.62974,0.585999,-0.615769,-11.9941,0.145581,0.461757,-0.409109,-0.493466,9.47714,-35.4136,29.7283,0.510359,-0.624102,-0.48821,-0.334188,31.4375,20.1897,-4.9325,-6.76323,20.8563,-1.59598,-9.87446,-1.79877,-1.82758,-5.40721,-33.4454,-28.9629,11.9616,0.504414,-0.635981,0.499804,-0.302143
2016-11-15 16:01:52,145,24,25.0625,1.40056,-3.2845,-6.81709,0.634843,-3.3307,-5.66237,-2.70075,1.20939,1.3418,0.146208,-44.8015,-15.9658,0.17199,-0.677613,0.713905,0.04001,32.1875,0.0528419,-5.317,1.18345,1.08365,-3.83452,1.50404,-0.768287,0.202009,-0.338218,12.4682,-35.3931,27.9159,0.527997,-0.602976,-0.506446,-0.318043,31.4375,-5.72641,-8.85702,10.1677,-4.57367,-9.77573,9.46324,-0.382646,-0.950144,-1.35573,-16.8733,-39.311,13.8757,0.529441,-0.736004,0.408156,-0.106766
2016-11-15 16:01:53,145,24,25.0625,-0.713964,4.78316,2.43797,-0.302439,2.22658,2.85835,-0.432817,2.07318,0.1434,0.54005,-42.7169,-21.8847,0.286738,-0.650663,0.703113,0.00712286,32.1875,1.17516,6.99129,-4.52821,-0.174733,4.32589,-3.7843,0.701501,-0.252836,-0.458603,14.5187,-35.0821,28.2104,0.535623,-0.593279,-0.518742,-0.303371,31.4375,8.50982,-2.5368,1.74618,5.67941,-4.21446,3.73032,-0.388115,1.40299,2.30094,-21.2759,-38.2011,10.1713,0.556522,-0.696401,0.432334,-0.135634
2016-11-15 16:01:54,146,24,25.0625,-8.88483,31.7933,7.42025,-8.16557,31.4056,8.22364,1.43773,-1.08693,-3.52308,11.9724,-43.8223,-20.0639,0.275124,-0.734964,0.619623,0.0142337,32.1875,-4.04508,37.642,-12.5828,-6.08874,35.3819,-11.9854,1.56704,-1.13946,0.0821767,14.4992,-30.7018,33.1206,0.493649,-0.621292,-0.553901,-0.251993,31.4375,21.5094,19.2018,-20.1357,24.3112,24.253,-22.5836,-1.15946,-1.01439,-0.313051,-25.3556,-34.8881,16.8193,0.479715,-0.72416,0.417201,-0.267224
2016-11-15 16:01:55,146,24,25.0625,9.25558,11.3577,-8.78866,8.28355,15.1868,-9.04803,1.55949,-2.43261,1.28488,14.399,-44.8146,-11.4015,0.0734642,-0.78724,0.607477,0.0763418,32.1875,0.849286,-1.63258,0.721247,-0.318161,0.322536,-0.878326,-1.08988,-0.05999,0.518106,14.3307,-33.7881,30.5989,0.534279,-0.6399,-0.483269,-0.267442,31.4375,-15.0913,5.21507,9.7528,-15.2148,4.66791,10.8052,0.192972,-0.220073,0.968579,-28.6202,-34.0971,11.5591,0.534564,-0.65699,0.500831,-0.178252
2016-11-15 16:01:56,146,24,25.0625,-1.32657,-9.66549,-5.72028,-0.272226,-3.88441,-7.24581,-0.722632,0.983278,2.62794,3.36264,-45.3437,-13.3444,0.0894449,-0.711943,0.69412,0.0577372,32.1875,-1.61291,1.8319,-0.418808,-1.5777,2.81498,-0.334545,-0.590314,0.670628,0.24614,11.6779,-35.7523,29.3225,0.520456,-0.631865,-0.486224,-0.30571,31.4375,0.0562822,-0.306388,0.102067,0.487258,-0.286234,1.18741,0.361229,1.50348,0.507028,-30.6114,-31.5579,9.42163,0.540089,-0.641872,0.486426,-0.244325
2016-11-15 16:01:57,146,24,25.0625,-0.1007,0.130923,0.384529,-0.848544,-0.566239,-0.17023,-1.28696,2.17616,0.538327,-2.82964,-42.7839,-20.0402,0.191657,-0.651596,0.733011,0.0372109,32.1875,-0.233039,-1.29399,0.158445,-0.638385,-1.36865,0.191689,0.375027,0.419577,0.165438,9.88223,-35.4273,28.6031,0.513267,-0.62182,-0.485608,-0.337761,31.4375,5.45646,0.264717,0.424029,6.47856,2.54247,0.359454,-1.28887,0.973948,0.836447,-32.9297,-29.5053,11.3967,0.504787,-0.653362,0.462078,-0.323716
2016-11-15 16:01:58,146,24,25.0625,2.17323,19.2785,-3.34079,2.76309,18.7669,-2.31529,0.77578,1.40438,-1.12332,-0.572445,-43.1539,-21.8798,0.285443,-0.634822,0.71686,-0.0404442,32.1875,6.08859,33.9127,-13.51,4.57203,39.1225,-16.6483,2.04722,-1.88509,0.762675,9.0731,-31.148,34.6364,0.462848,-0.673474,-0.494052,-0.296845,31.4375,31.2616,11.2816,3.16721,22.4562,10.679,9.14792,-1.15936,-1.60314,0.074509,-29.8867,-30.4056,19.4929,0.43703,-0.720031,0.432957,-0.321105
2016-11-15 16:01:59,146,24,25.0625,7.33341,6.83898,-6.64691,7.26217,10.1065,-7.10296,1.20901,-1.45961,1.19139,9.43025,-45.0457,-11.2588,0.119084,-0.753155,0.646975,-0.000156978,32.1875,1.38946,-9.81615,-0.868647,0.489693,-6.06504,0.125903,-1.98021,-0.564463,-0.277001,9.7382,-35.0357,29.1639,0.510249,-0.645854,-0.47188,-0.315986,31.4375,13.172,26.3584,-16.0208,6.12465,36.8335,-22.1188,-2.03123,-0.564148,-1.25641,-38.5848,-23.1815,8.24921,0.504881,-0.577873,0.529849,-0.361135
2016-11-15 16:02:00,146,24,25.0625,1.54807,-3.11555,-4.77562,2.81494,-1.94213,-5.89415,0.142384,-0.146935,2.30611,4.45341,-45.6475,-9.53907,0.0971113,-0.721056,0.686018,-0.00519386,32.1875,-1.25153,-3.47971,-0.5886,-0.949288,-5.5037,0.37802,0.287042,-0.457793,-0.80729,12.0557,-34.734,28.8963,0.524641,-0.638784,-0.475289,-0.301343,31.4375,14.1051,-5.68037,-3.50229,17.599,-6.31012,-5.31657,-0.590967,-1.85614,-5.47362,-32.4753,-30.1905,5.0167,0.570037,-0.589071,0.517953,-0.244495
2016-11-15 16:02:01,146,24,25.0625,-0.199303,-3.64317,-1.68253,-0.491738,-4.16539,-2.54863,-1.70232,1.1605,0.815971,-2.97332,-42.4028,-18.3363,0.179798,-0.648363,0.739418,0.0236327,32.25,-0.837457,-2.26926,0.421711,-0.646496,-2.99919,0.564817,-0.414881,-0.187242,-0.76508,16.1859,-34.4987,28.0777,0.55334,-0.617224,-0.486274,-0.27638,31.4375,-3.09098,-10.7308,9.78188,-3.83851,-11.9537,9.39066,-0.408023,-1.20922,-1.06834,-17.1514,-40.0801,10.3299,0.552607,-0.69781,0.450781,-0.066957
2016-11-15 16:02:02,146,24,25.0625,-4.3141,13.293,4.70306,-3.75426,10.9372,4.8512,-0.48634,1.03515,-1.35979,1.30178,-41.6432,-25.5673,0.295573,-0.643205,0.705984,0.0226211,32.25,2.73554,21.6619,-5.94158,1.61924,16.8189,-3.78907,1.12195,0.312736,-0.692351,19.4737,-32.4294,29.7809,0.550734,-0.618597,-0.50793,-0.236723,31.4375,27.504,8.49449,-6.03835,19.3878,3.85818,-2.13498,0.364476,2.24684,5.0372,-27.126,-34.5704,7.30991,0.566607,-0.62581,0.514912,-0.148942
2016-11-15 16:02:03,146,24,25.0625,-1.72823,28.3601,3.18996,-2.711,29.4281,2.81632,1.30291,-2.18177,-3.1733,13.2223,-42.8978,-22.4342,0.236909,-0.751634,0.612778,0.0585049,32.25,-0.169515,24.5666,-6.54574,-1.69894,28.8614,-7.99581,-0.881385,-1.32823,0.739447,20.0872,-30.9049,30.1995,0.542805,-0.645174,-0.498596,-0.201284,31.4375,11.4186,11.7504,-6.53223,16.0819,17.4143,-10.5459,-2.72544,-1.50398,-0.205967,-29.4053,-32.5092,12.831,0.502078,-0.654225,0.519575,-0.223493
2016-11-15 16:02:04,146,24,25.0625,4.49469,8.81933,-8.31258,5.66623,10.7653,-9.38299,1.03152,-0.641338,1.97755,11.0671,-44.7628,-14.2822,0.0661076,-0.774424,0.621597,0.0975462,32.25,0.495012,-2.4243,0.407634,-0.205316,-3.17923,-0.934515,-0.137216,0.782729,0.607094,16.1477,-33.9833,29.9076,0.541175,-0.646091,-0.477678,-0.248033,31.4375,-10.3479,0.8088,6.35573,-12.1313,-0.0986519,8.45819,1.63731,1.25964,0.233179,-30.0639,-32.3522,11.2683,0.518782,-0.630131,0.539325,-0.20719
